Questions,Negative Retrieved Index
Could you count the number of cash registers?,"['door', 'door_1']"
Could you count the number of cash registers?,"['door', 'door_2']"
Could you count the number of cash registers?,"['double door', 'double door_1']"
Could you count the number of cash registers?,"['double door', 'double door_2']"
Could you count the number of cash registers?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of cash registers?,"['lemon poster', 'lemon poster_1']"
Could you count the number of cash registers?,"['sale poster', 'sale poster_1']"
Could you count the number of cash registers?,"['sidetable', 'sidetable_1']"
Could you count the number of cash registers?,"['sidetable', 'sidetable_2']"
Could you count the number of cash registers?,"['sidetable', 'sidetable_3']"
Could you count the number of cash registers?,"['sidetable', 'sidetable_4']"
Could you count the number of cash registers?,"['small shelf', 'small shelf_1']"
Could you count the number of cash registers?,"['small shelf', 'small shelf_2']"
Could you count the number of cash registers?,"['small shelf', 'small shelf_3']"
Could you count the number of cash registers?,"['small shelf', 'small shelf_4']"
Could you count the number of cash registers?,"['vending machine', 'vending machine_1']"
Could you count the number of cash registers?,"['vending machine', 'vending machine_2']"
Could you count the number of cash registers?,"['water bottle', 'water bottle_1']"
Could you count the number of cash registers?,"['water bottle', 'water bottle_2']"
Could you count the number of cash registers?,"['water bottle', 'water bottle_3']"
Could you count the number of cash registers?,"['water bottle', 'water bottle_4']"
Could you count the number of cash registers?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of cash registers?,"['white chocolate', 'white chocolate_1']"
Could you count the number of cash registers?,"['white chocolate', 'white chocolate_2']"
Could you count the number of cash registers?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of cash registers?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of cash registers?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of cash registers?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of cash registers?,"['chipbox', 'chipbox_1']"
What's the total quantity of cash registers?,"['chipbox', 'chipbox_2']"
What's the total quantity of cash registers?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of cash registers?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of cash registers?,"['counter', 'counter_1']"
What's the total quantity of cash registers?,"['door', 'door_1']"
What's the total quantity of cash registers?,"['door', 'door_2']"
What's the total quantity of cash registers?,"['double door', 'double door_1']"
What's the total quantity of cash registers?,"['double door', 'double door_2']"
What's the total quantity of cash registers?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of cash registers?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of cash registers?,"['sale poster', 'sale poster_1']"
What's the total quantity of cash registers?,"['sidetable', 'sidetable_1']"
What's the total quantity of cash registers?,"['sidetable', 'sidetable_2']"
What's the total quantity of cash registers?,"['sidetable', 'sidetable_3']"
What's the total quantity of cash registers?,"['sidetable', 'sidetable_4']"
What's the total quantity of cash registers?,"['small shelf', 'small shelf_1']"
What's the total quantity of cash registers?,"['small shelf', 'small shelf_2']"
What's the total quantity of cash registers?,"['small shelf', 'small shelf_3']"
What's the total quantity of cash registers?,"['small shelf', 'small shelf_4']"
What's the total quantity of cash registers?,"['vending machine', 'vending machine_1']"
What's the total quantity of cash registers?,"['vending machine', 'vending machine_2']"
What's the total quantity of cash registers?,"['water bottle', 'water bottle_1']"
What's the total quantity of cash registers?,"['water bottle', 'water bottle_2']"
What's the total quantity of cash registers?,"['water bottle', 'water bottle_3']"
What's the total quantity of cash registers?,"['water bottle', 'water bottle_4']"
What's the total quantity of cash registers?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of cash registers?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of cash registers?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of cash registers?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of cash registers?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of cash registers?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of cash registers?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of cash registers?,"['chipbox', 'chipbox_1']"
Can you provide the count of cash registers?,"['chipbox', 'chipbox_2']"
Can you provide the count of cash registers?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of cash registers?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of cash registers?,"['counter', 'counter_1']"
Can you provide the count of cash registers?,"['door', 'door_1']"
Can you provide the count of cash registers?,"['door', 'door_2']"
Can you provide the count of cash registers?,"['double door', 'double door_1']"
Can you provide the count of cash registers?,"['double door', 'double door_2']"
Can you provide the count of cash registers?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of cash registers?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of cash registers?,"['sale poster', 'sale poster_1']"
Can you provide the count of cash registers?,"['sidetable', 'sidetable_1']"
Can you provide the count of cash registers?,"['sidetable', 'sidetable_2']"
Can you provide the count of cash registers?,"['sidetable', 'sidetable_3']"
Can you provide the count of cash registers?,"['sidetable', 'sidetable_4']"
Can you provide the count of cash registers?,"['small shelf', 'small shelf_1']"
Can you provide the count of cash registers?,"['small shelf', 'small shelf_2']"
Can you provide the count of cash registers?,"['small shelf', 'small shelf_3']"
Can you provide the count of cash registers?,"['small shelf', 'small shelf_4']"
Can you provide the count of cash registers?,"['vending machine', 'vending machine_1']"
Can you provide the count of cash registers?,"['vending machine', 'vending machine_2']"
Can you provide the count of cash registers?,"['water bottle', 'water bottle_1']"
Can you provide the count of cash registers?,"['water bottle', 'water bottle_2']"
Can you provide the count of cash registers?,"['water bottle', 'water bottle_3']"
Can you provide the count of cash registers?,"['water bottle', 'water bottle_4']"
Can you provide the count of cash registers?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the count of cash registers?,"['white chocolate', 'white chocolate_1']"
Can you provide the count of cash registers?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of cash registers?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of cash registers?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many cash registers exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many cash registers exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many cash registers exist?,"['chipbox', 'chipbox_1']"
Do you know how many cash registers exist?,"['chipbox', 'chipbox_2']"
Do you know how many cash registers exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many cash registers exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many cash registers exist?,"['counter', 'counter_1']"
Do you know how many cash registers exist?,"['door', 'door_1']"
Do you know how many cash registers exist?,"['door', 'door_2']"
Do you know how many cash registers exist?,"['double door', 'double door_1']"
Do you know how many cash registers exist?,"['double door', 'double door_2']"
Do you know how many cash registers exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many cash registers exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many cash registers exist?,"['sale poster', 'sale poster_1']"
Do you know how many cash registers exist?,"['sidetable', 'sidetable_1']"
Do you know how many cash registers exist?,"['sidetable', 'sidetable_2']"
Do you know how many cash registers exist?,"['sidetable', 'sidetable_3']"
Do you know how many cash registers exist?,"['sidetable', 'sidetable_4']"
Do you know how many cash registers exist?,"['small shelf', 'small shelf_1']"
Do you know how many cash registers exist?,"['small shelf', 'small shelf_2']"
Do you know how many cash registers exist?,"['small shelf', 'small shelf_3']"
Do you know how many cash registers exist?,"['small shelf', 'small shelf_4']"
Do you know how many cash registers exist?,"['vending machine', 'vending machine_1']"
Do you know how many cash registers exist?,"['vending machine', 'vending machine_2']"
Do you know how many cash registers exist?,"['water bottle', 'water bottle_1']"
Do you know how many cash registers exist?,"['water bottle', 'water bottle_2']"
Do you know how many cash registers exist?,"['water bottle', 'water bottle_3']"
Do you know how many cash registers exist?,"['water bottle', 'water bottle_4']"
Do you know how many cash registers exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many cash registers exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many cash registers exist?,"['white chocolate', 'white chocolate_2']"
